MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.571,41.0,7.3594,1.113,686.0,6.6051,36.58388620218606,-124.31458914105212,2.0849
6.5405,46.0,9.1485,1.3693,1195.0,2.8264,32.60476680055455,-116.68739901112566,3.9232
0.5,25.0,4.4245,0.6435,330.0,2.9202,41.30229259384746,-122.51729826513355,1.2556
3.9704,30.0,6.4129,0.8505,2184.0,3.2001,38.231424844694956,-115.83870624335289,3.3085
5.602,20.0,11.3741,1.4704,210.0,3.9366,34.4299624033047,-120.77202291020872,3.4636
1.679,23.0,9.7314,1.5681,586.0,1.7607,41.236232484503645,-120.94449336019282,1.3986
5.6921,1.0,3.6586,0.5942,5917.0,4.1029,41.191853066817814,-124.37591797432879,3.8964
2.3968,15.0,2.9246,0.6475,1642.0,3.5725,41.89724956147791,-114.12884567930831,2.125
2.5708,21.0,7.3178,1.6685,479.0,3.3137,40.8035373498203,-118.07395443869542,3.2008
2.2682,30.0,4.1714,0.5821,309.0,4.9858,41.978951684290614,-120.0613332550471,2.5133
8.2229,11.0,8.8135,1.9658,901.0,1.77,34.82451878717109,-123.48547525315594,4.864
1.9777,50.0,2.7658,0.4281,651.0,2.4503,40.501371059392724,-117.15894532641433,2.4788
1.8155,26.0,3.7123,0.6858,150.0,4.0937,40.31876893355976,-121.53133006508465,1.8067
1.4917,30.0,4.5376,0.5952,347.0,2.4524,34.69393341259697,-114.12305140705695,1.8435
2.1001,9.0,3.3701,0.5789,4490.0,5.4744,33.435156715509414,-114.5192527289321,2.0785
3.1159,5.0,3.2929,0.4178,1047.0,2.9315,41.804494879937195,-116.77938487257072,2.8334
4.2504,47.0,3.8415,0.4644,54.0,2.6278,35.312233239445796,-114.30374473202883,2.0146
1.6043,47.0,7.097,1.7118,552.0,4.7972,40.773472009444156,-123.39084444423548,2.7434
3.5291,34.0,4.3909,0.9827,1963.0,3.7636,32.539207969408736,-121.56088871436627,2.6205
4.1719,33.0,6.0313,0.8906,5413.0,4.0818,32.69973566858622,-121.84094546769262,2.6049
1.4149,34.0,12.881,2.0211,354.0,3.272,36.9257774326155,-123.74386708617732,1.2113
2.8411,1.0,8.3754,1.1447,132.0,3.2832,34.767789497383106,-114.29162072129971,1.3658
2.5615,51.0,6.0734,0.8478,408.0,3.9356,39.05349219264166,-123.87027209020762,2.3145
2.8625,15.0,2.7652,0.5411,107.0,3.5214,37.87286109289557,-115.50476650805953,3.7313
1.8757,31.0,4.2439,0.8272,690.0,4.3064,33.23611507577967,-116.43430504194319,0.6885
2.4723,12.0,6.9292,1.3393,1978.0,4.9658,34.044968814999315,-120.55339558154968,2.0479
2.7781,7.0,4.3493,0.5428,1360.0,1.5659,36.186468065554934,-124.30252269238711,1.201
10.0225,45.0,3.5594,0.7444,525.0,1.8689,34.26323860757662,-124.43599299769038,5.0
2.8048,33.0,10.2441,1.2635,1116.0,3.8934,40.026112298817324,-122.35806467271381,1.7786
6.9371,42.0,3.0282,0.7533,121.0,2.2358,36.45266723775616,-119.31429590964517,4.0139
7.3146,32.0,4.6204,1.0534,1302.0,3.1345,33.387602735003746,-119.6919452290559,3.6427
1.0797,51.0,4.091,0.9826,658.0,1.7646,37.10125757158519,-118.35442794606826,1.1342
2.217,5.0,3.2456,0.7253,2226.0,4.1477,33.36296272008344,-116.394427248562,2.5576
7.3252,38.0,9.9623,1.6077,277.0,1.1492,33.72490440148826,-120.53777654396784,3.4043
3.0857,5.0,3.231,0.47,1336.0,3.9032,34.77629340426795,-122.81618119715216,2.0893
2.5056,17.0,3.5169,0.647,2596.0,3.598,40.665513199851155,-116.09948637330154,2.0274
4.5952,7.0,7.8769,1.7598,1688.0,2.398,41.283819057163235,-121.0067478460223,3.0779
5.7389,25.0,5.4542,1.0274,493.0,2.6457,40.349448428654654,-121.48774007316982,4.1932
2.663,25.0,3.3167,0.5274,994.0,3.6408,35.67373356546955,-116.47472359649302,1.9274
2.2372,3.0,4.8349,0.7444,456.0,5.4473,35.0882411905339,-114.69153590012698,1.3847
0.5197,36.0,3.4365,0.629,659.0,3.9727,37.71697906250727,-114.89290653888705,1.7718
2.8093,28.0,4.7236,0.8118,728.0,4.226,39.357605025064565,-123.05685452849963,2.1686
2.0817,23.0,4.4907,0.9043,2084.0,3.9429,41.93704148752166,-119.21683938857235,2.3639
1.3437,8.0,2.9985,0.3648,563.0,4.2636,33.7499217628498,-123.52486202085417,0.9846
2.3544,31.0,5.6605,1.1446,105.0,2.027,32.96827399072614,-114.4097524314828,1.4697
2.0295,21.0,3.6596,0.6652,1915.0,2.1426,39.096380945455074,-122.24010719829319,1.274
3.06,45.0,2.1899,0.4906,319.0,2.0107,40.4061449432871,-122.42698946495936,2.0873
2.236,35.0,6.2238,0.9791,570.0,5.6829,40.54031340873102,-115.16670043343197,2.4554
3.7169,41.0,5.0474,1.1206,184.0,1.9723,38.945403716233024,-114.33756917121937,2.1755
3.0702,41.0,3.0216,0.7382,704.0,5.1569,41.563150139132276,-117.1748612773998,2.5154
6.6292,42.0,6.4062,1.1467,1586.0,4.0102,37.35454525367358,-123.22944714615814,3.9125
1.8701,50.0,6.739,1.1287,1202.0,2.9899,41.181240584194015,-119.39851608932292,1.2953
9.4489,29.0,4.9537,1.1454,107.0,3.1507,41.69421530141947,-115.92564651235315,5.0
5.7378,3.0,5.9922,0.9026,490.0,2.0356,40.54799584152953,-118.48898957106343,2.7525
7.6962,44.0,2.92,0.6286,3244.0,3.728,35.4427063509569,-123.10775402535249,4.1889
3.2444,25.0,6.4947,1.2629,1284.0,4.664,34.364048686117805,-122.6951786302161,2.4517
2.2324,2.0,4.9537,0.8722,1312.0,2.8242,37.707140617327276,-115.42651240373455,1.9761
1.8653,44.0,9.2479,1.3408,357.0,4.9614,36.80364012861179,-118.96619378128142,1.339
9.269,41.0,2.3338,0.2841,372.0,3.2474,40.838704250830965,-117.08871387544951,5.0
5.8571,34.0,4.4709,0.8494,4593.0,3.2461,33.45030087513796,-120.58284347455282,4.0573
1.3422,15.0,3.2708,0.4171,770.0,4.2252,34.948530582459426,-118.90890137935216,1.9154
5.3888,39.0,3.8273,0.5123,349.0,2.7378,39.642089972927735,-114.24041702592923,4.6837
1.5254,39.0,4.7869,0.9506,2603.0,2.476,33.40237312728446,-121.03811811183455,0.9731
3.411,40.0,4.0416,0.6114,2326.0,2.9895,35.54726193320615,-117.41472046116311,2.6329
4.846,47.0,3.5018,0.734,702.0,4.5799,36.17797624351284,-122.68869164945009,3.4797
7.5427,12.0,3.5394,0.4929,559.0,3.2801,38.414641067345556,-123.2217312047665,4.3935
3.21,24.0,9.4361,1.2187,2368.0,2.9987,34.002260134333966,-116.27177883178018,1.8843
2.4749,6.0,5.3746,1.0111,158.0,2.9728,40.67574265832224,-115.63686379513476,1.9879
2.8036,6.0,2.4587,0.3713,476.0,2.9246,36.751651236929604,-117.48272719883114,1.8348
5.7362,48.0,3.4853,0.6117,1627.0,1.6621,41.211706262865285,-122.83894370578301,3.9965
4.7203,37.0,5.9169,0.794,2476.0,1.9064,36.94476417952235,-121.97382636075335,2.8147
2.6874,26.0,4.5196,0.7143,949.0,2.2218,35.11288245993697,-114.93265506500133,2.1605
0.7376,3.0,5.193,0.6631,2276.0,4.1679,33.84737387253291,-121.46860748760255,1.1394
0.5,32.0,6.4331,1.45,551.0,1.6894,32.535578399757206,-115.90196457993027,0.3725
3.1827,46.0,2.4514,0.2956,2184.0,1.2563,37.555496107355935,-121.49765846644078,2.7224
1.189,18.0,6.2262,1.5238,588.0,2.8277,33.517988620805774,-114.63564302210393,1.3453
1.8773,28.0,7.6472,1.1883,477.0,2.9803,36.22141375449619,-114.89824441521147,1.9092
2.319,33.0,2.6278,0.342,994.0,7.3437,38.09808173175232,-124.04573667689773,2.6691
11.6294,17.0,5.3637,1.24,1926.0,4.0808,35.11901602057565,-116.41065313789221,5.0
2.9614,32.0,1.9074,0.3946,510.0,4.4236,34.164630777478095,-122.72065151753873,1.9101
4.4996,12.0,5.4646,1.2616,366.0,3.4345,39.85985541478875,-122.239647927983,2.6624
3.8697,37.0,5.5668,1.0633,1479.0,4.102,41.494516136675394,-119.6716252705195,3.9705
0.5,21.0,3.2692,0.5018,1054.0,2.51,33.45418396968868,-118.44865942763077,0.3875
2.0552,2.0,4.1148,0.5465,361.0,1.8144,33.978108081657574,-121.07910295080984,1.9292
1.1572,26.0,4.5555,0.8706,864.0,5.1712,41.62012024390083,-118.45847466168081,2.6755
9.107,39.0,4.9562,1.0118,1327.0,1.6229,32.85895010721634,-122.70808710091806,5.0
0.7607,17.0,4.0837,0.7273,616.0,3.7341,41.78750719722949,-124.26545462899911,1.6927
2.0247,36.0,7.6465,1.248,1255.0,3.074,32.54412258930739,-118.50214392220148,2.315
2.2648,34.0,5.6882,1.3102,395.0,2.9644,40.79985222868765,-119.06713977039566,3.6188
1.3633,19.0,3.8478,0.7819,1301.0,4.2026,35.41958921938362,-117.25863337720278,1.6456
2.9183,32.0,7.573,1.0579,533.0,1.7805,41.41659415268432,-117.67686834933784,2.5168
2.639,50.0,6.0168,1.4397,343.0,2.2755,35.51098024203806,-115.07639300754347,2.6948
3.0469,22.0,3.0649,0.4359,238.0,2.6119,38.715910054573534,-119.67557948830377,1.6926
3.8642,50.0,5.0179,1.1841,607.0,1.8529,33.2603094127764,-124.41212051572411,2.3298
3.2084,45.0,6.2254,0.781,1321.0,2.2304,34.80213320881052,-117.87814684323303,1.3494
3.5478,39.0,7.0931,1.7464,789.0,2.7788,39.849953791552885,-117.41110948916621,3.2304
5.9213,18.0,10.1475,1.8783,866.0,1.8811,37.52251560994878,-119.02430261134232,4.3776
0.8566,51.0,7.8148,1.0629,1138.0,2.9248,41.315706086976924,-117.26229886246723,1.9932
4.437,24.0,4.4228,0.593,631.0,1.1894,36.57313837924286,-121.1023699610204,2.6525
1.3074,1.0,2.2704,0.3958,4862.0,2.2867,40.76321747523227,-122.93751281649367,3.2828
1.7338,41.0,6.4698,1.1326,1065.0,1.9545,36.765076656043256,-117.52218652845772,0.8472
2.9587,2.0,4.5218,0.8841,594.0,3.1247,41.802858647668856,-121.92554249323695,2.5786
3.6253,40.0,7.1842,1.1958,1086.0,4.5897,41.61842662328933,-119.70868295251584,3.6408
3.9367,24.0,5.0649,0.9431,916.0,2.2416,35.626798702782764,-119.33796132857769,1.7119
1.4027,40.0,3.1869,0.6328,729.0,2.0563,40.91627486895963,-119.48940472008192,2.5443
8.5151,2.0,4.0955,0.9504,3041.0,4.1915,40.55230805504867,-118.21628399136047,5.0
2.0289,27.0,5.5811,1.3654,1679.0,3.8116,34.50146377461185,-124.19073605627848,1.3299
1.6428,2.0,5.0037,1.1749,382.0,2.5994,38.430758807441066,-114.10833380323407,1.3774
1.1159,23.0,4.0042,0.5231,1079.0,2.0221,33.190481998103245,-116.978740023645,1.9935
1.0415,33.0,5.2667,0.8384,1650.0,3.0635,40.44875184554289,-120.033428291113,1.8084
1.0203,34.0,4.8119,0.6586,1033.0,2.5757,34.15818589328322,-122.49103468195244,1.2763
3.3874,32.0,4.0895,0.8045,934.0,3.034,33.17273966316476,-123.65813811434477,2.4278
4.1492,3.0,6.8531,1.4608,346.0,1.0386,36.30208140761871,-117.44200058342572,2.9327
1.4845,27.0,6.8117,1.4468,407.0,1.7884,37.98076031669661,-121.17196604293514,2.6976
1.2222,12.0,5.7153,1.0241,4434.0,3.8601,40.621711106317825,-122.09047618837639,1.4142
2.344,8.0,4.3556,0.8668,686.0,1.1115,41.7553039924565,-120.51047893532049,2.8464
2.9098,20.0,6.1302,0.9588,504.0,3.6071,36.675178869413706,-118.27430757801905,2.1188
3.2677,17.0,3.8122,0.7913,766.0,4.5319,33.074245768360065,-117.44709522481799,2.3245
1.384,45.0,7.5399,1.0566,47.0,4.8967,39.61659800074577,-117.72571427177743,2.7164
2.4181,33.0,5.5886,0.7447,255.0,2.44,37.8691459341274,-115.43571137333427,1.7973
8.1419,11.0,5.6611,0.9542,597.0,1.5565,36.7549677760224,-122.20304697376379,4.2776
1.1778,9.0,7.8819,1.7486,368.0,3.7437,35.4380543485258,-117.81416528643008,1.7649
2.6634,34.0,4.776,0.7364,399.0,3.4729,37.272786014513585,-123.43829905004601,2.0602
3.8574,44.0,5.7704,0.8415,327.0,2.4845,35.7174562423418,-118.74668575605864,3.1869
1.3806,43.0,4.033,0.9588,155.0,3.0788,39.691612743599926,-118.36843677385845,1.0826
4.17,7.0,3.2787,0.636,54.0,7.0471,37.66699011668009,-122.22950836119118,3.2294
1.0645,16.0,6.582,0.9571,2388.0,2.4622,40.83005385446406,-120.38722213509202,2.3593
4.2383,27.0,4.108,0.5928,636.0,2.9879,37.6636671891697,-115.81447465937008,3.2134
2.802,15.0,3.8502,0.521,1292.0,1.8382,34.763492926729334,-122.94170493559389,2.0412
1.0064,24.0,4.2174,0.574,1299.0,5.2839,40.58537288120537,-119.93768492503368,1.9687
4.399,37.0,7.622,1.7101,4144.0,4.8341,37.79358092683542,-114.70630275227975,4.2321
1.4519,49.0,3.8893,0.8727,1454.0,3.7292,34.46498986236383,-119.2068562591542,1.8807
2.4417,40.0,9.5923,2.3402,819.0,2.7803,38.42332419458411,-116.88609602575049,2.3448
4.2254,19.0,2.801,0.4444,344.0,3.9343,35.89830926695306,-115.81790658466672,3.1796
1.3839,23.0,6.4485,1.2544,1084.0,3.3967,40.521853316774624,-122.36036906412232,2.5001
1.878,39.0,3.9772,0.755,215.0,2.895,36.80634751714216,-122.2087190269042,0.6393
5.9793,31.0,3.9925,0.5321,676.0,2.3395,39.40119290202046,-116.53478971096698,4.061
0.6384,30.0,5.4576,1.0269,1129.0,3.55,33.407593972544255,-116.59027924914778,0.23
7.338,7.0,3.7778,0.5574,743.0,4.6961,36.26223128987229,-123.868075133284,3.3432
0.9753,45.0,3.7143,0.5633,431.0,3.0587,41.84079364648779,-121.11376847270287,1.6078
1.6661,50.0,7.1756,1.627,672.0,2.2765,40.18037275003291,-120.3154088349614,2.3713
3.3125,50.0,2.9872,0.4743,385.0,4.0727,34.019437622485825,-115.79507576355289,1.2503
4.1462,3.0,2.1791,0.4823,582.0,4.3783,35.13875847003392,-120.07044631798776,2.2723
3.3488,38.0,5.253,0.6735,306.0,2.3554,35.63325018413543,-114.77774665076595,2.9216
2.8097,48.0,3.8988,0.7423,1135.0,7.4308,38.67847282470673,-114.03561834002328,1.7126
2.0032,30.0,4.0384,0.8239,817.0,4.6503,39.691450215151725,-116.30237526020933,1.623
8.1084,10.0,3.383,0.7524,881.0,2.6377,39.62050278367514,-117.50293975954379,4.22
4.6696,34.0,2.6816,0.5883,412.0,2.3743,37.343803534910826,-120.38507975713522,3.5601
6.1899,13.0,6.4145,0.9865,1459.0,2.8934,40.202795109462436,-123.79608581645365,3.6581
2.0239,39.0,3.0398,0.6199,793.0,2.063,36.652241786196015,-118.48204305784063,0.7516
0.5327,13.0,5.8754,0.8429,273.0,3.293,33.67686537030784,-120.70209849178809,0.9653
5.5512,25.0,6.4017,0.901,2188.0,2.948,37.86219749571123,-120.81557020376039,4.4147
3.4886,41.0,4.3262,0.6287,647.0,1.9801,41.54686315371051,-117.27905284655093,1.9946
3.0895,34.0,4.4352,0.6518,2266.0,2.1667,40.03343968822886,-119.63178673473533,2.4701
1.8273,40.0,4.7875,0.67,1604.0,2.4328,37.997656153076306,-116.60301462989977,2.0019
2.1304,40.0,6.7966,1.1085,328.0,2.409,38.64465377331642,-120.31918116180351,3.0394
1.7872,40.0,5.7535,1.2233,2591.0,2.6541,41.340339256837936,-122.9159344523911,2.001
2.8056,34.0,7.0961,1.5759,324.0,1.3132,36.56925654713213,-119.65585097500241,2.1157
1.2276,15.0,3.5574,0.587,1647.0,2.1353,35.648244319955054,-114.51436859958369,1.0741
4.6359,3.0,6.3578,1.364,333.0,2.3795,41.78379486750427,-116.08399139427614,3.5031
11.3095,46.0,4.1615,0.9164,182.0,3.6774,40.70270976834817,-122.33963282172965,5.0
1.789,22.0,8.3954,1.4299,294.0,7.4288,35.568914053876725,-120.3913447327281,1.3158
0.8914,34.0,8.5492,2.1316,327.0,2.7147,36.905915674928764,-114.75818300018436,1.3803
2.5309,5.0,2.6829,0.5147,533.0,2.8792,36.44324222557409,-123.20115988337105,2.9238
3.3894,41.0,3.3768,0.713,715.0,2.0652,33.91640894737862,-121.83352246041817,1.4241
3.7332,22.0,3.4178,0.4548,355.0,2.6835,41.59928357622596,-121.7466622183451,3.0952
8.3458,29.0,4.6097,0.8913,2276.0,4.8483,36.34096809658771,-118.50520480554917,4.7674
4.8118,8.0,3.6987,0.7962,370.0,2.5074,40.81562628506013,-120.18730014303111,2.895
0.7648,34.0,2.7579,0.5216,697.0,7.6573,34.29888416296632,-123.66135792303885,0.9343
1.1443,4.0,6.5098,1.4992,2030.0,2.2596,37.704772701053585,-117.8935947269406,1.8167
3.6109,25.0,5.12,0.6636,852.0,3.857,32.72763315868056,-123.45968242253842,2.2299
1.978,50.0,3.1074,0.7313,325.0,4.4895,39.76009459650193,-118.13264321421968,1.6051
7.8506,23.0,3.5318,0.7776,623.0,1.6303,38.018682033339644,-119.17641200762672,4.2097
1.4106,25.0,2.6385,0.3178,651.0,3.7572,38.44310104296265,-119.31647906238422,1.6019
5.3254,34.0,2.4023,0.3139,307.0,3.0999,32.99134838426921,-123.79128942435808,3.2742
1.7254,44.0,2.1577,0.2885,1161.0,2.6619,34.504864136981844,-117.78818530772287,1.9658
3.2659,6.0,2.7174,0.4709,858.0,1.9144,33.20614328735901,-119.97113728481203,2.9843
1.5226,34.0,2.9608,0.408,5175.0,4.2595,35.24468600013621,-120.18338571600029,1.8469
4.0197,21.0,4.5968,0.576,136.0,1.1306,38.46067057298043,-118.23726033760536,3.7215
5.7598,44.0,3.7323,0.8476,253.0,3.0201,37.878766851015065,-118.13439537056125,2.6307
3.2449,30.0,4.9062,0.7258,954.0,2.7114,38.31542330532721,-124.34215039449911,3.4573
10.3439,3.0,5.539,1.0993,1266.0,1.3954,37.717887078089994,-123.18512803736633,5.0
1.6416,15.0,8.381,1.6475,542.0,2.1238,35.09377355892067,-122.01655868113043,0.7545
2.9112,21.0,3.8139,0.8559,705.0,3.192,34.82282122477204,-117.38123799986722,2.4824
4.914,19.0,5.6184,1.0694,5621.0,9.8465,33.80206699359752,-118.44421816618912,4.0262
1.3982,19.0,6.7048,1.652,681.0,1.9829,40.56617331158317,-116.54489410996008,1.2383
2.8394,49.0,3.0937,0.5847,748.0,3.8166,38.356553906141826,-116.7236180417895,3.0987
4.3268,46.0,2.4945,0.5178,387.0,1.8886,34.271854618788566,-115.54157987333542,3.6162
5.2093,34.0,3.4564,0.822,286.0,1.2455,34.18348910830178,-120.54344395663965,3.3906
6.0454,14.0,4.6002,0.9827,659.0,5.3931,40.7938382144983,-120.87682940507533,4.6415
1.4794,4.0,2.8959,0.6221,122.0,2.7207,39.55594320575153,-115.77433826793863,2.2753
3.326,31.0,5.2779,0.6731,672.0,2.292,38.76429125910103,-122.00518389439456,2.7415
1.0828,46.0,7.8973,1.0343,577.0,3.2392,36.36520902162335,-119.65769007642713,1.2124
1.6371,11.0,6.7106,1.0449,62.0,2.263,34.988767860645915,-122.45958065376638,1.457
2.4064,44.0,2.6114,0.5044,289.0,1.7434,41.80478224957183,-114.90467220753825,3.6831
6.0546,45.0,6.3852,1.5004,905.0,5.5225,40.0737759627166,-120.21806836248544,3.0867
3.9335,11.0,4.0595,0.5334,2326.0,1.6202,35.36690261979463,-122.2688875685763,1.62
2.7956,49.0,6.1337,0.8493,321.0,6.0593,40.5518655646457,-117.23385939902643,1.524
3.7213,4.0,4.1206,0.7777,6185.0,3.1117,39.709853511839476,-121.93123087878998,2.5509
3.9151,16.0,4.2949,0.5925,661.0,4.3193,35.322265223840986,-114.59321216671265,1.979
3.5195,38.0,5.5202,0.9988,2412.0,2.9475,36.55225211529557,-120.64002134450118,2.8591
1.8175,6.0,9.3113,2.2108,79.0,2.5894,34.26655773121475,-117.52127252293072,2.0843
1.3914,18.0,5.3945,1.1711,587.0,2.3125,33.55499822159204,-120.87492822284716,0.9691
2.3249,25.0,3.4331,0.7452,645.0,7.9258,39.36623931197712,-116.02392137856853,2.2231
1.5594,24.0,4.6614,0.8122,1735.0,3.2232,35.041362644861735,-115.08231121926086,1.4485
4.1992,39.0,7.7797,1.616,815.0,4.7463,40.29056397458941,-116.22685722614474,3.6831
7.927,47.0,5.9359,1.2809,3032.0,3.81,41.958282759387046,-115.59076030336104,4.1282
4.0332,9.0,2.5682,0.3149,768.0,3.5912,33.227888232331665,-123.43025130665482,2.9881
0.7656,37.0,5.465,1.2344,1111.0,3.3979,36.993833688295155,-114.79732089115281,1.5526
1.7449,34.0,7.0337,1.6597,114.0,4.0683,40.11959431345263,-117.94484234680955,1.9217
2.753,34.0,11.0718,1.5031,1334.0,4.0364,39.99503351714172,-115.3732159122549,1.5879
0.9957,40.0,2.8933,0.6635,776.0,3.3485,39.7199730041442,-117.31341397605314,1.4495
2.7783,40.0,3.5177,0.5859,545.0,1.7962,35.815451885368155,-122.38059948029104,1.8321
3.7755,37.0,7.2061,1.1627,1227.0,3.2289,36.811605929007996,-118.0996714327204,2.2558
7.2878,28.0,4.3775,0.8696,503.0,2.0244,38.15219939474397,-123.54506448290702,4.3988
9.7094,50.0,4.2971,0.9694,254.0,7.9391,41.75243554394594,-117.19490818270934,5.0
1.1805,48.0,3.9617,0.6798,5458.0,5.4604,35.61169907391568,-120.20548801865398,0.658
2.5052,11.0,5.6438,1.1416,2299.0,2.6589,41.26986693331015,-122.9068016824478,2.5247
2.5275,14.0,7.2049,1.6408,459.0,1.6446,35.05889072271469,-114.21808693338166,1.4633
1.6502,26.0,4.0623,0.9015,359.0,6.5824,41.896207422000195,-115.03861354578785,1.5883
2.9126,8.0,2.8346,0.4419,541.0,1.7488,38.86750502486212,-115.11779100926583,2.9198
2.5701,28.0,6.2436,1.3223,4200.0,4.1124,36.903359063406235,-116.21738678330135,2.1248
4.1773,20.0,3.2597,0.6613,428.0,6.6015,38.32720906660425,-117.23419818599307,2.8324
7.0261,25.0,6.1861,1.2979,117.0,3.1737,35.08904610588196,-117.62166545693142,3.7014
2.9822,10.0,5.0013,0.8761,512.0,2.7799,35.10465164635893,-123.38601470410951,1.9204
1.9289,11.0,4.4982,0.5517,452.0,4.9171,33.57876816651319,-115.04405452915623,1.6626
1.326,26.0,3.6052,0.5924,426.0,6.0126,33.58347782820129,-115.24815183880159,1.2559
11.3557,23.0,4.3995,0.9499,1043.0,2.9246,35.802881543954655,-116.64754742148904,5.0
5.1285,19.0,4.7684,1.0524,244.0,1.7496,39.74712704001553,-114.76319292971121,3.3408
3.5959,18.0,4.3825,1.0216,1484.0,2.5699,38.275726092182545,-118.69262376032108,3.4803
2.4201,50.0,8.6562,1.2985,211.0,2.5484,33.4745533231447,-119.79975548546567,1.6166
8.4007,19.0,5.0612,1.0359,571.0,6.8854,40.59624698727116,-114.33655227725407,5.0
2.4309,39.0,2.9826,0.4359,481.0,4.1912,38.21299245640563,-119.62662252812461,2.0016
0.82,40.0,3.2068,0.4559,308.0,5.2813,41.62812797945541,-117.76609336879484,2.1283
3.2724,15.0,5.382,1.136,526.0,3.6205,38.86676194040647,-120.58284745798639,3.1745
1.1509,16.0,2.43,0.3465,226.0,1.2693,34.16416120518972,-117.81857462679285,0.3223
3.2809,20.0,8.1236,1.0089,435.0,3.1671,37.00094194192431,-116.93896054593029,2.1731
6.965,19.0,8.5299,1.6959,83.0,2.7334,38.66072717669844,-117.94111698447023,4.7045
0.843,11.0,2.8537,0.3551,1411.0,3.0455,32.76851465997479,-119.09708911722993,1.0355
1.4481,7.0,5.5244,1.0484,1420.0,2.7531,32.64164750947067,-121.34883662493506,1.5661
4.9794,19.0,5.8356,1.3109,268.0,2.8068,33.7293285056864,-117.73962040056965,3.2884
1.9163,24.0,9.1434,1.1497,220.0,1.623,34.89081213293197,-114.96149659975569,2.4822
3.635,31.0,7.941,1.6446,198.0,1.9108,36.58071667344642,-124.42741779271849,2.1253
3.6405,48.0,3.2004,0.4143,33.0,4.4899,37.13068450071799,-123.09374521198825,2.7706
5.0667,8.0,4.2454,0.8531,828.0,2.754,33.81126228491002,-123.24238183575152,2.3292
1.7287,50.0,3.3077,0.7715,2095.0,3.9652,38.897220001600395,-114.80634431962503,1.8672
0.5,24.0,3.9977,0.7029,1034.0,4.0374,38.16331158611708,-117.54114926589254,1.0853
3.5888,8.0,3.1147,0.5268,2871.0,2.2932,35.29740893899102,-114.50622488206342,2.3635
0.9064,13.0,2.4944,0.566,471.0,4.1262,32.629768892635276,-118.3804606312695,1.7673
5.2311,10.0,12.1585,2.4509,2459.0,4.9305,33.23765519585626,-119.65180457982784,3.1397
2.639,19.0,2.4545,0.4381,103.0,4.6513,36.221100367352975,-116.18039942594919,1.8945
2.2095,50.0,6.3782,1.2869,3056.0,2.368,33.962756336073994,-122.81010619151014,2.9156
4.4079,23.0,3.21,0.5109,566.0,3.0725,36.079786258405726,-120.49594977866812,2.7803
0.8031,42.0,2.3654,0.5643,425.0,2.2822,38.46773474284837,-119.60412047439065,1.9706
2.3628,33.0,3.3613,0.4062,797.0,2.2259,37.698755564853194,-121.36618685762276,2.2059
3.7192,30.0,7.4732,1.1576,1612.0,5.804,34.696170889805245,-120.60150106971098,2.2259
3.2446,30.0,6.8051,1.5582,1686.0,3.7628,35.76631366695815,-123.6798955372936,2.1487
1.9306,29.0,9.1609,1.3362,157.0,1.3859,38.33329638526218,-122.42117231077964,3.2669
1.9443,37.0,5.4136,0.8149,339.0,3.6188,40.67812276641276,-120.97728443652525,1.6299
